Date,Currency,Exchange,Sql Date Format
11-01-2018,CAD,1.3082,11-01-2018
11-01-2018,AUD,1.3918,11-01-2018
11-01-2018,EUR,0.8777,11-01-2018
11-01-2018,GBP,0.7739,11-01-2018
11-02-2018,USD,1,11-02-2018
11-02-2018,CAD,1.31,11-02-2018
11-02-2018,AUD,1.3874,11-02-2018
11-02-2018,EUR,0.8759,11-02-2018
11-02-2018,GBP,0.7696,11-02-2018
11-03-2018,USD,1,11-03-2018
11-03-2018,CAD,1.31,11-03-2018
11-03-2018,AUD,1.3874,11-03-2018
11-03-2018,EUR,0.8759,11-03-2018
11-03-2018,GBP,0.7696,11-03-2018
11-04-2018,USD,1,11-04-2018
11-04-2018,CAD,1.31,11-04-2018
11-04-2018,AUD,1.3874,11-04-2018
11-04-2018,EUR,0.8759,11-04-2018
11-04-2018,GBP,0.7696,11-04-2018
11-05-2018,USD,1,11-05-2018
11-05-2018,CAD,1.3093,11-05-2018
11-05-2018,AUD,1.3899,11-05-2018
11-05-2018,EUR,0.8795,11-05-2018
11-05-2018,GBP,0.7699,11-05-2018
11-06-2018,USD,1,11-06-2018
11-06-2018,CAD,1.3122,11-06-2018
11-06-2018,AUD,1.3816,11-06-2018
11-06-2018,EUR,0.875,11-06-2018
11-06-2018,GBP,0.764,11-06-2018
11-07-2018,USD,1,11-07-2018
11-07-2018,CAD,1.3075,11-07-2018
11-07-2018,AUD,1.3711,11-07-2018
11-07-2018,EUR,0.8705,11-07-2018
11-07-2018,GBP,0.7609,11-07-2018
11-08-2018,USD,1,11-08-2018
11-08-2018,CAD,1.3106,11-08-2018
11-08-2018,AUD,1.3715,11-08-2018
11-08-2018,EUR,0.8754,11-08-2018
11-08-2018,GBP,0.763,11-08-2018
11-09-2018,USD,1,11-09-2018
11-09-2018,CAD,1.3193,11-09-2018
11-09-2018,AUD,1.3805,11-09-2018
11-09-2018,EUR,0.8814,11-09-2018
11-09-2018,GBP,0.7673,11-09-2018
11-10-2018,USD,1,11-10-2018
11-10-2018,CAD,1.3193,11-10-2018
11-10-2018,AUD,1.3805,11-10-2018
11-10-2018,EUR,0.8814,11-10-2018
11-10-2018,GBP,0.7673,11-10-2018
11-11-2018,USD,1,11-11-2018
11-11-2018,CAD,1.3193,11-11-2018
11-11-2018,AUD,1.3805,11-11-2018
11-11-2018,EUR,0.8814,11-11-2018
11-11-2018,GBP,0.7673,11-11-2018
11-12-2018,USD,1,11-12-2018
11-12-2018,CAD,1.3203,11-12-2018
11-12-2018,AUD,1.3869,11-12-2018
11-12-2018,EUR,0.8877,11-12-2018
11-12-2018,GBP,0.7773,11-12-2018
13-11-2018,USD,1,13-11-2018
13-11-2018,CAD,1.3221,13-11-2018
13-11-2018,AUD,1.3878,13-11-2018
13-11-2018,EUR,0.888,13-11-2018
13-11-2018,GBP,0.7721,13-11-2018
14-11-2018,USD,1,14-11-2018
14-11-2018,CAD,1.3223,14-11-2018
14-11-2018,AUD,1.3861,14-11-2018
14-11-2018,EUR,0.8853,14-11-2018
14-11-2018,GBP,0.7706,14-11-2018
15-11-2018,USD,1,15-11-2018
15-11-2018,CAD,1.3223,15-11-2018
15-11-2018,AUD,1.3767,15-11-2018
15-11-2018,EUR,0.8846,15-11-2018
15-11-2018,GBP,0.7817,15-11-2018
16-11-2018,USD,1,16-11-2018
16-11-2018,CAD,1.3181,16-11-2018
16-11-2018,AUD,1.377,16-11-2018
16-11-2018,EUR,0.8814,16-11-2018
16-11-2018,GBP,0.7787,16-11-2018
17-11-2018,USD,1,17-11-2018
17-11-2018,CAD,1.3181,17-11-2018
17-11-2018,AUD,1.377,17-11-2018
17-11-2018,EUR,0.8814,17-11-2018
17-11-2018,GBP,0.7787,17-11-2018
18-11-2018,USD,1,18-11-2018
18-11-2018,CAD,1.3181,18-11-2018
18-11-2018,AUD,1.377,18-11-2018
18-11-2018,EUR,0.8814,18-11-2018
18-11-2018,GBP,0.7787,18-11-2018
19-11-2018,USD,1,19-11-2018
19-11-2018,CAD,1.3175,19-11-2018
19-11-2018,AUD,1.3704,19-11-2018
19-11-2018,EUR,0.8751,19-11-2018
19-11-2018,GBP,0.7796,19-11-2018
20-11-2018,USD,1,20-11-2018
20-11-2018,CAD,1.3196,20-11-2018
20-11-2018,AUD,1.3757,20-11-2018
20-11-2018,EUR,0.8756,20-11-2018
20-11-2018,GBP,0.7785,20-11-2018
21-11-2018,USD,1,21-11-2018
21-11-2018,CAD,1.3274,21-11-2018
21-11-2018,AUD,1.3783,21-11-2018
21-11-2018,EUR,0.8765,21-11-2018
21-11-2018,GBP,0.781,21-11-2018
22-11-2018,USD,1,22-11-2018
22-11-2018,CAD,1.3219,22-11-2018
22-11-2018,AUD,1.3787,22-11-2018
22-11-2018,EUR,0.877,22-11-2018
22-11-2018,GBP,0.777,22-11-2018
23-11-2018,USD,1,23-11-2018
23-11-2018,CAD,1.323,23-11-2018
23-11-2018,AUD,1.3837,23-11-2018
23-11-2018,EUR,0.8809,23-11-2018
23-11-2018,GBP,0.7794,23-11-2018
24-11-2018,USD,1,24-11-2018
24-11-2018,CAD,1.323,24-11-2018
24-11-2018,AUD,1.3837,24-11-2018
24-11-2018,EUR,0.8809,24-11-2018
24-11-2018,GBP,0.7794,24-11-2018
25-11-2018,USD,1,25-11-2018
25-11-2018,CAD,1.323,25-11-2018
25-11-2018,AUD,1.3837,25-11-2018
25-11-2018,EUR,0.8809,25-11-2018
25-11-2018,GBP,0.7794,25-11-2018
26-11-2018,USD,1,26-11-2018
26-11-2018,CAD,1.321,26-11-2018
26-11-2018,AUD,1.3785,26-11-2018
26-11-2018,EUR,0.88,26-11-2018
26-11-2018,GBP,0.7783,26-11-2018
27-11-2018,USD,1,27-11-2018
27-11-2018,CAD,1.3257,27-11-2018
27-11-2018,AUD,1.3799,27-11-2018
27-11-2018,EUR,0.8828,27-11-2018
27-11-2018,GBP,0.7834,27-11-2018
28-11-2018,USD,1,28-11-2018
28-11-2018,CAD,1.3325,28-11-2018
28-11-2018,AUD,1.382,28-11-2018
28-11-2018,EUR,0.8862,28-11-2018
28-11-2018,GBP,0.782,28-11-2018
29-11-2018,USD,1,29-11-2018
29-11-2018,CAD,1.3276,29-11-2018
29-11-2018,AUD,1.3634,29-11-2018
29-11-2018,EUR,0.8782,29-11-2018
29-11-2018,GBP,0.7828,29-11-2018
30-11-2018,USD,1,30-11-2018
30-11-2018,CAD,1.3308,30-11-2018
30-11-2018,AUD,1.3703,30-11-2018
30-11-2018,EUR,0.8804,30-11-2018
30-11-2018,GBP,0.7841,30-11-2018
12-01-2018,USD,1,12-01-2018
12-01-2018,CAD,1.3308,12-01-2018
12-01-2018,AUD,1.3703,12-01-2018
12-01-2018,EUR,0.8804,12-01-2018
12-01-2018,GBP,0.7841,12-01-2018
12-02-2018,USD,1,12-02-2018
12-02-2018,CAD,1.3308,12-02-2018
12-02-2018,AUD,1.3703,12-02-2018
12-02-2018,EUR,0.8804,12-02-2018
12-02-2018,GBP,0.7841,12-02-2018
12-03-2018,USD,1,12-03-2018
12-03-2018,CAD,1.3176,12-03-2018
12-03-2018,AUD,1.3549,12-03-2018
12-03-2018,EUR,0.8825,12-03-2018
12-03-2018,GBP,0.7867,12-03-2018
12-04-2018,USD,1,12-04-2018
12-04-2018,CAD,1.3175,12-04-2018
12-04-2018,AUD,1.3543,12-04-2018
12-04-2018,EUR,0.8765,12-04-2018
12-04-2018,GBP,0.7806,12-04-2018
12-05-2018,USD,1,12-05-2018
12-05-2018,CAD,1.3278,12-05-2018
12-05-2018,AUD,1.3712,12-05-2018
12-05-2018,EUR,0.8807,12-05-2018
12-05-2018,GBP,0.7829,12-05-2018
12-06-2018,USD,1,12-06-2018
12-06-2018,CAD,1.3416,12-06-2018
12-06-2018,AUD,1.3871,12-06-2018
12-06-2018,EUR,0.881,12-06-2018
12-06-2018,GBP,0.7835,12-06-2018
12-07-2018,USD,1,12-07-2018
12-07-2018,CAD,1.3394,12-07-2018
12-07-2018,AUD,1.3865,12-07-2018
12-07-2018,EUR,0.8794,12-07-2018
12-07-2018,GBP,0.7834,12-07-2018
12-08-2018,USD,1,12-08-2018
12-08-2018,CAD,1.3394,12-08-2018
12-08-2018,AUD,1.3865,12-08-2018
12-08-2018,EUR,0.8794,12-08-2018
12-08-2018,GBP,0.7834,12-08-2018
12-09-2018,USD,1,12-09-2018
12-09-2018,CAD,1.3394,12-09-2018
12-09-2018,AUD,1.3865,12-09-2018
12-09-2018,EUR,0.8794,12-09-2018
12-09-2018,GBP,0.7834,12-09-2018
12-10-2018,USD,1,12-10-2018
12-10-2018,CAD,1.332,12-10-2018
12-10-2018,AUD,1.3866,12-10-2018
12-10-2018,EUR,0.8753,12-10-2018
12-10-2018,GBP,0.7899,12-10-2018
12-11-2018,USD,1,12-11-2018
12-11-2018,CAD,1.3392,12-11-2018
12-11-2018,AUD,1.3866,12-11-2018
12-11-2018,EUR,0.8788,12-11-2018
12-11-2018,GBP,0.7929,12-11-2018
12-12-2018,USD,1,12-12-2018
12-12-2018,CAD,1.337,12-12-2018
12-12-2018,AUD,1.3866,12-12-2018
12-12-2018,EUR,0.8814,12-12-2018
12-12-2018,GBP,0.7944,12-12-2018
13-12-2018,USD,1,13-12-2018
13-12-2018,CAD,1.3361,13-12-2018
13-12-2018,AUD,1.3833,13-12-2018
13-12-2018,EUR,0.8794,13-12-2018
13-12-2018,GBP,0.7902,13-12-2018
14-12-2018,USD,1,14-12-2018
14-12-2018,CAD,1.3376,14-12-2018
14-12-2018,AUD,1.3959,14-12-2018
14-12-2018,EUR,0.8861,14-12-2018
14-12-2018,GBP,0.7961,14-12-2018
15-12-2018,USD,1,15-12-2018
15-12-2018,CAD,1.3376,15-12-2018
15-12-2018,AUD,1.3959,15-12-2018
15-12-2018,EUR,0.8861,15-12-2018
15-12-2018,GBP,0.7961,15-12-2018
16-12-2018,USD,1,16-12-2018
16-12-2018,CAD,1.3376,16-12-2018
16-12-2018,AUD,1.3959,16-12-2018
16-12-2018,EUR,0.8861,16-12-2018
16-12-2018,GBP,0.7961,16-12-2018
17-12-2018,USD,1,17-12-2018
17-12-2018,CAD,1.3393,17-12-2018
17-12-2018,AUD,1.3933,17-12-2018
17-12-2018,EUR,0.8818,17-12-2018
17-12-2018,GBP,0.7926,17-12-2018
18-12-2018,USD,1,18-12-2018
18-12-2018,CAD,1.3403,18-12-2018
18-12-2018,AUD,1.3896,18-12-2018
18-12-2018,EUR,0.879,18-12-2018
18-12-2018,GBP,0.7886,18-12-2018
19-12-2018,USD,1,19-12-2018
19-12-2018,CAD,1.3443,19-12-2018
19-12-2018,AUD,1.3923,19-12-2018
19-12-2018,EUR,0.8768,19-12-2018
19-12-2018,GBP,0.7919,19-12-2018
20-12-2018,USD,1,20-12-2018
20-12-2018,CAD,1.347,20-12-2018
20-12-2018,AUD,1.4016,20-12-2018
20-12-2018,EUR,0.8733,20-12-2018
20-12-2018,GBP,0.7889,20-12-2018
21-12-2018,USD,1,21-12-2018
21-12-2018,CAD,1.3544,21-12-2018
21-12-2018,AUD,1.4089,21-12-2018
21-12-2018,EUR,0.8761,21-12-2018
21-12-2018,GBP,0.7904,21-12-2018
22-12-2018,USD,1,22-12-2018
22-12-2018,CAD,1.3544,22-12-2018
22-12-2018,AUD,1.4089,22-12-2018
22-12-2018,EUR,0.8761,22-12-2018
22-12-2018,GBP,0.7904,22-12-2018
23-12-2018,USD,1,23-12-2018
23-12-2018,CAD,1.3544,23-12-2018
23-12-2018,AUD,1.4089,23-12-2018
23-12-2018,EUR,0.8761,23-12-2018
23-12-2018,GBP,0.7904,23-12-2018
24-12-2018,USD,1,24-12-2018
24-12-2018,CAD,1.3592,24-12-2018
24-12-2018,AUD,1.4188,24-12-2018
24-12-2018,EUR,0.8766,24-12-2018
24-12-2018,GBP,0.7893,24-12-2018
25-12-2018,USD,1,25-12-2018
25-12-2018,CAD,1.3592,25-12-2018
25-12-2018,AUD,1.4188,25-12-2018
25-12-2018,EUR,0.8766,25-12-2018
25-12-2018,GBP,0.7893,25-12-2018
26-12-2018,USD,1,26-12-2018
26-12-2018,CAD,1.3592,26-12-2018
26-12-2018,AUD,1.4188,26-12-2018
26-12-2018,EUR,0.8766,26-12-2018
26-12-2018,GBP,0.7893,26-12-2018
27-12-2018,USD,1,27-12-2018
27-12-2018,CAD,1.3624,27-12-2018
27-12-2018,AUD,1.4205,27-12-2018
27-12-2018,EUR,0.879,27-12-2018
27-12-2018,GBP,0.7917,27-12-2018
28-12-2018,USD,1,28-12-2018
28-12-2018,CAD,1.3621,28-12-2018
28-12-2018,AUD,1.4157,28-12-2018
28-12-2018,EUR,0.8731,28-12-2018
28-12-2018,GBP,0.7881,28-12-2018
29-12-2018,USD,1,29-12-2018
29-12-2018,CAD,1.3621,29-12-2018
29-12-2018,AUD,1.4157,29-12-2018
29-12-2018,EUR,0.8731,29-12-2018
29-12-2018,GBP,0.7881,29-12-2018
30-12-2018,USD,1,30-12-2018
30-12-2018,CAD,1.3621,30-12-2018
30-12-2018,AUD,1.4157,30-12-2018
30-12-2018,EUR,0.8731,30-12-2018
30-12-2018,GBP,0.7881,30-12-2018
31-12-2018,USD,1,31-12-2018
31-12-2018,CAD,1.3629,31-12-2018
31-12-2018,AUD,1.4166,31-12-2018
31-12-2018,EUR,0.8734,31-12-2018
31-12-2018,GBP,0.7812,31-12-2018
01-01-2019,USD,1,01-01-2019
01-01-2019,CAD,1.3629,01-01-2019
01-01-2019,AUD,1.4166,01-01-2019
01-01-2019,EUR,0.8734,01-01-2019
01-01-2019,GBP,0.7812,01-01-2019
01-02-2019,USD,1,01-02-2019
01-02-2019,CAD,1.3641,01-02-2019
01-02-2019,AUD,1.4278,01-02-2019
01-02-2019,EUR,0.8774,01-02-2019
01-02-2019,GBP,0.7911,01-02-2019
01-03-2019,USD,1,01-03-2019
01-03-2019,CAD,1.3564,01-03-2019
01-03-2019,AUD,1.4352,01-03-2019
01-03-2019,EUR,0.8812,01-03-2019
01-03-2019,GBP,0.7958,01-03-2019
01-04-2019,USD,1,01-04-2019
01-04-2019,CAD,1.3442,01-04-2019
01-04-2019,AUD,1.4197,01-04-2019
01-04-2019,EUR,0.877,01-04-2019
01-04-2019,GBP,0.7892,01-04-2019
01-05-2019,USD,1,01-05-2019
01-05-2019,CAD,1.3442,01-05-2019
01-05-2019,AUD,1.4197,01-05-2019
01-05-2019,EUR,0.877,01-05-2019
01-05-2019,GBP,0.7892,01-05-2019
01-06-2019,USD,1,01-06-2019
01-06-2019,CAD,1.3442,01-06-2019
01-06-2019,AUD,1.4197,01-06-2019
01-06-2019,EUR,0.877,01-06-2019
01-06-2019,GBP,0.7892,01-06-2019
01-07-2019,USD,1,01-07-2019
01-07-2019,CAD,1.3352,01-07-2019
01-07-2019,AUD,1.4015,01-07-2019
01-07-2019,EUR,0.8737,01-07-2019
01-07-2019,GBP,0.7839,01-07-2019
01-08-2019,USD,1,01-08-2019
01-08-2019,CAD,1.3294,01-08-2019
01-08-2019,AUD,1.4023,01-08-2019
01-08-2019,EUR,0.8741,01-08-2019
01-08-2019,GBP,0.7845,01-08-2019
01-09-2019,USD,1,01-09-2019
01-09-2019,CAD,1.3245,01-09-2019
01-09-2019,AUD,1.3952,01-09-2019
01-09-2019,EUR,0.873,01-09-2019
01-09-2019,GBP,0.7849,01-09-2019
01-10-2019,USD,1,01-10-2019
01-10-2019,CAD,1.3221,01-10-2019
01-10-2019,AUD,1.3898,01-10-2019
01-10-2019,EUR,0.8669,01-10-2019
01-10-2019,GBP,0.7839,01-10-2019
01-11-2019,USD,1,01-11-2019
01-11-2019,CAD,1.322,01-11-2019
01-11-2019,AUD,1.3847,01-11-2019
01-11-2019,EUR,0.8671,01-11-2019
01-11-2019,GBP,0.7805,01-11-2019
01-12-2019,USD,1,01-12-2019
01-12-2019,CAD,1.322,01-12-2019
01-12-2019,AUD,1.3847,01-12-2019
01-12-2019,EUR,0.8671,01-12-2019
01-12-2019,GBP,0.7805,01-12-2019
13-01-2019,USD,1,13-01-2019
13-01-2019,CAD,1.322,13-01-2019
13-01-2019,AUD,1.3847,13-01-2019
13-01-2019,EUR,0.8671,13-01-2019
13-01-2019,GBP,0.7805,13-01-2019
14-01-2019,USD,1,14-01-2019
14-01-2019,CAD,1.3278,14-01-2019
14-01-2019,AUD,1.3905,14-01-2019
14-01-2019,EUR,0.8721,14-01-2019
14-01-2019,GBP,0.7784,14-01-2019
15-01-2019,USD,1,15-01-2019
15-01-2019,CAD,1.3265,15-01-2019
15-01-2019,AUD,1.3904,15-01-2019
15-01-2019,EUR,0.8754,15-01-2019
15-01-2019,GBP,0.7793,15-01-2019
16-01-2019,USD,1,16-01-2019
16-01-2019,CAD,1.3259,16-01-2019
16-01-2019,AUD,1.3938,16-01-2019
16-01-2019,EUR,0.878,16-01-2019
16-01-2019,GBP,0.7779,16-01-2019
17-01-2019,USD,1,17-01-2019
17-01-2019,CAD,1.3297,17-01-2019
17-01-2019,AUD,1.3948,17-01-2019
17-01-2019,EUR,0.8775,17-01-2019
17-01-2019,GBP,0.7745,17-01-2019
18-01-2019,USD,1,18-01-2019
18-01-2019,CAD,1.3273,18-01-2019
18-01-2019,AUD,1.3901,18-01-2019
18-01-2019,EUR,0.877,18-01-2019
18-01-2019,GBP,0.7729,18-01-2019
19-01-2019,USD,1,19-01-2019
19-01-2019,CAD,1.3273,19-01-2019
19-01-2019,AUD,1.3901,19-01-2019
19-01-2019,EUR,0.877,19-01-2019
19-01-2019,GBP,0.7729,19-01-2019
20-01-2019,USD,1,20-01-2019
20-01-2019,CAD,1.3273,20-01-2019
20-01-2019,AUD,1.3901,20-01-2019
20-01-2019,EUR,0.877,20-01-2019
20-01-2019,GBP,0.7729,20-01-2019
21-01-2019,USD,1,21-01-2019
21-01-2019,CAD,1.3305,21-01-2019
21-01-2019,AUD,1.3984,21-01-2019
21-01-2019,EUR,0.8801,21-01-2019
21-01-2019,GBP,0.7772,21-01-2019
22-01-2019,USD,1,22-01-2019
22-01-2019,CAD,1.3324,22-01-2019
22-01-2019,AUD,1.4024,22-01-2019
22-01-2019,EUR,0.8807,22-01-2019
22-01-2019,GBP,0.7751,22-01-2019
23-01-2019,USD,1,23-01-2019
23-01-2019,CAD,1.3312,23-01-2019
23-01-2019,AUD,1.4018,23-01-2019
23-01-2019,EUR,0.8797,23-01-2019
23-01-2019,GBP,0.7672,23-01-2019
24-01-2019,USD,1,24-01-2019
24-01-2019,CAD,1.3367,24-01-2019
24-01-2019,AUD,1.4079,24-01-2019
24-01-2019,EUR,0.8818,24-01-2019
24-01-2019,GBP,0.7679,24-01-2019
25-01-2019,USD,1,25-01-2019
25-01-2019,CAD,1.3315,25-01-2019
25-01-2019,AUD,1.4048,25-01-2019
25-01-2019,EUR,0.8814,25-01-2019
25-01-2019,GBP,0.7631,25-01-2019
26-01-2019,USD,1,26-01-2019
26-01-2019,CAD,1.3315,26-01-2019
26-01-2019,AUD,1.4048,26-01-2019
26-01-2019,EUR,0.8814,26-01-2019
26-01-2019,GBP,0.7631,26-01-2019
27-01-2019,USD,1,27-01-2019
27-01-2019,CAD,1.3315,27-01-2019
27-01-2019,AUD,1.4048,27-01-2019
27-01-2019,EUR,0.8814,27-01-2019
27-01-2019,GBP,0.7631,27-01-2019
28-01-2019,USD,1,28-01-2019
28-01-2019,CAD,1.3238,28-01-2019
28-01-2019,AUD,1.3937,28-01-2019
28-01-2019,EUR,0.8758,28-01-2019
28-01-2019,GBP,0.761,28-01-2019
29-01-2019,USD,1,29-01-2019
29-01-2019,CAD,1.3257,29-01-2019
29-01-2019,AUD,1.3968,29-01-2019
29-01-2019,EUR,0.8755,29-01-2019
29-01-2019,GBP,0.7594,29-01-2019
30-01-2019,USD,1,30-01-2019
30-01-2019,CAD,1.3222,30-01-2019
30-01-2019,AUD,1.3899,30-01-2019
30-01-2019,EUR,0.875,30-01-2019
30-01-2019,GBP,0.7642,30-01-2019
31-01-2019,USD,1,31-01-2019
31-01-2019,CAD,1.3152,31-01-2019
31-01-2019,AUD,1.3742,31-01-2019
31-01-2019,EUR,0.8705,31-01-2019
31-01-2019,GBP,0.7623,31-01-2019
02-01-2019,USD,1,02-01-2019
02-01-2019,CAD,1.3142,02-01-2019
02-01-2019,AUD,1.3764,02-01-2019
02-01-2019,EUR,0.8718,02-01-2019
02-01-2019,GBP,0.7662,02-01-2019
02-02-2019,USD,1,02-02-2019
02-02-2019,CAD,1.3142,02-02-2019
02-02-2019,AUD,1.3764,02-02-2019
02-02-2019,EUR,0.8718,02-02-2019
02-02-2019,GBP,0.7662,02-02-2019
02-03-2019,USD,1,02-03-2019
02-03-2019,CAD,1.3142,02-03-2019
02-03-2019,AUD,1.3764,02-03-2019
02-03-2019,EUR,0.8718,02-03-2019
02-03-2019,GBP,0.7662,02-03-2019
02-04-2019,USD,1,02-04-2019
02-04-2019,CAD,1.3116,02-04-2019
02-04-2019,AUD,1.3851,02-04-2019
02-04-2019,EUR,0.8737,02-04-2019
02-04-2019,GBP,0.7661,02-04-2019
02-05-2019,USD,1,02-05-2019
02-05-2019,CAD,1.3128,02-05-2019
02-05-2019,AUD,1.3806,02-05-2019
02-05-2019,EUR,0.8754,02-05-2019
02-05-2019,GBP,0.7687,02-05-2019
02-06-2019,USD,1,02-06-2019
02-06-2019,CAD,1.3182,02-06-2019
02-06-2019,AUD,1.4014,02-06-2019
02-06-2019,EUR,0.8777,02-06-2019
02-06-2019,GBP,0.7712,02-06-2019
02-07-2019,USD,1,02-07-2019
02-07-2019,CAD,1.3266,02-07-2019
02-07-2019,AUD,1.4063,02-07-2019
02-07-2019,EUR,0.8814,02-07-2019
02-07-2019,GBP,0.7735,02-07-2019
02-08-2019,USD,1,02-08-2019
02-08-2019,CAD,1.3307,02-08-2019
02-08-2019,AUD,1.4107,02-08-2019
02-08-2019,EUR,0.8814,02-08-2019
02-08-2019,GBP,0.7711,02-08-2019
02-09-2019,USD,1,02-09-2019
02-09-2019,CAD,1.3307,02-09-2019
02-09-2019,AUD,1.4107,02-09-2019
02-09-2019,EUR,0.8814,02-09-2019
02-09-2019,GBP,0.7711,02-09-2019
02-10-2019,USD,1,02-10-2019
02-10-2019,CAD,1.3307,02-10-2019
02-10-2019,AUD,1.4107,02-10-2019
02-10-2019,EUR,0.8814,02-10-2019
02-10-2019,GBP,0.7711,02-10-2019
02-11-2019,USD,1,02-11-2019
02-11-2019,CAD,1.3268,02-11-2019
02-11-2019,AUD,1.4133,02-11-2019
02-11-2019,EUR,0.8843,02-11-2019
02-11-2019,GBP,0.7747,02-11-2019
02-12-2019,USD,1,02-12-2019
02-12-2019,CAD,1.3252,02-12-2019
02-12-2019,AUD,1.4099,02-12-2019
02-12-2019,EUR,0.8853,02-12-2019
02-12-2019,GBP,0.7764,02-12-2019
13-02-2019,USD,1,13-02-2019
13-02-2019,CAD,1.3244,13-02-2019
13-02-2019,AUD,1.4065,13-02-2019
13-02-2019,EUR,0.8846,13-02-2019
13-02-2019,GBP,0.7745,13-02-2019
14-02-2019,USD,1,14-02-2019
14-02-2019,CAD,1.3267,14-02-2019
14-02-2019,AUD,1.4065,14-02-2019
14-02-2019,EUR,0.8875,14-02-2019
14-02-2019,GBP,0.7805,14-02-2019
15-02-2019,USD,1,15-02-2019
15-02-2019,CAD,1.3285,15-02-2019
15-02-2019,AUD,1.4064,15-02-2019
15-02-2019,EUR,0.8881,15-02-2019
15-02-2019,GBP,0.781,15-02-2019
16-02-2019,USD,1,16-02-2019
16-02-2019,CAD,1.3285,16-02-2019
16-02-2019,AUD,1.4064,16-02-2019
16-02-2019,EUR,0.8881,16-02-2019
16-02-2019,GBP,0.781,16-02-2019
17-02-2019,USD,1,17-02-2019
17-02-2019,CAD,1.3285,17-02-2019
17-02-2019,AUD,1.4064,17-02-2019
17-02-2019,EUR,0.8881,17-02-2019
17-02-2019,GBP,0.781,17-02-2019
18-02-2019,USD,1,18-02-2019
18-02-2019,CAD,1.3234,18-02-2019
18-02-2019,AUD,1.397,18-02-2019
18-02-2019,EUR,0.8828,18-02-2019
18-02-2019,GBP,0.7735,18-02-2019
19-02-2019,USD,1,19-02-2019
19-02-2019,CAD,1.3247,19-02-2019
19-02-2019,AUD,1.4061,19-02-2019
19-02-2019,EUR,0.8854,19-02-2019
19-02-2019,GBP,0.772,19-02-2019
20-02-2019,USD,1,20-02-2019
20-02-2019,CAD,1.3186,20-02-2019
20-02-2019,AUD,1.3969,20-02-2019
20-02-2019,EUR,0.8817,20-02-2019
20-02-2019,GBP,0.7666,20-02-2019
21-02-2019,USD,1,21-02-2019
21-02-2019,CAD,1.3168,21-02-2019
21-02-2019,AUD,1.4065,21-02-2019
21-02-2019,EUR,0.8807,21-02-2019
21-02-2019,GBP,0.7645,21-02-2019
22-02-2019,USD,1,22-02-2019
22-02-2019,CAD,1.3224,22-02-2019
22-02-2019,AUD,1.406,22-02-2019
22-02-2019,EUR,0.883,22-02-2019
22-02-2019,GBP,0.7705,22-02-2019
23-02-2019,USD,1,23-02-2019
23-02-2019,CAD,1.3224,23-02-2019
23-02-2019,AUD,1.406,23-02-2019
23-02-2019,EUR,0.883,23-02-2019
23-02-2019,GBP,0.7705,23-02-2019
24-02-2019,USD,1,24-02-2019
24-02-2019,CAD,1.3224,24-02-2019
24-02-2019,AUD,1.406,24-02-2019
24-02-2019,EUR,0.883,24-02-2019
24-02-2019,GBP,0.7705,24-02-2019
25-02-2019,USD,1,25-02-2019
25-02-2019,CAD,1.3143,25-02-2019
25-02-2019,AUD,1.3942,25-02-2019
25-02-2019,EUR,0.8807,25-02-2019
25-02-2019,GBP,0.7647,25-02-2019
26-02-2019,USD,1,26-02-2019
26-02-2019,CAD,1.3224,26-02-2019
26-02-2019,AUD,1.3993,26-02-2019
26-02-2019,EUR,0.8802,26-02-2019
26-02-2019,GBP,0.7575,26-02-2019
27-02-2019,USD,1,27-02-2019
27-02-2019,CAD,1.3141,27-02-2019
27-02-2019,AUD,1.3972,27-02-2019
27-02-2019,EUR,0.8783,27-02-2019
27-02-2019,GBP,0.7509,27-02-2019
28-02-2019,USD,1,28-02-2019
28-02-2019,CAD,1.3176,28-02-2019
28-02-2019,AUD,1.4005,28-02-2019
28-02-2019,EUR,0.876,28-02-2019
28-02-2019,GBP,0.7519,28-02-2019
03-01-2019,USD,1,03-01-2019
03-01-2019,CAD,1.3152,03-01-2019
03-01-2019,AUD,1.4056,03-01-2019
03-01-2019,EUR,0.8785,03-01-2019
03-01-2019,GBP,0.7552,03-01-2019
03-02-2019,USD,1,03-02-2019
03-02-2019,CAD,1.3152,03-02-2019
03-02-2019,AUD,1.4056,03-02-2019
03-02-2019,EUR,0.8785,03-02-2019
03-02-2019,GBP,0.7552,03-02-2019
03-03-2019,USD,1,03-03-2019
03-03-2019,CAD,1.3152,03-03-2019
03-03-2019,AUD,1.4056,03-03-2019
03-03-2019,EUR,0.8785,03-03-2019
03-03-2019,GBP,0.7552,03-03-2019
03-04-2019,USD,1,03-04-2019
03-04-2019,CAD,1.3312,03-04-2019
03-04-2019,AUD,1.4104,03-04-2019
03-04-2019,EUR,0.8821,03-04-2019
03-04-2019,GBP,0.7566,03-04-2019
03-05-2019,USD,1,03-05-2019
03-05-2019,CAD,1.3343,03-05-2019
03-05-2019,AUD,1.4138,03-05-2019
03-05-2019,EUR,0.8827,03-05-2019
03-05-2019,GBP,0.7623,03-05-2019
03-06-2019,USD,1,03-06-2019
03-06-2019,CAD,1.3382,03-06-2019
03-06-2019,AUD,1.4217,03-06-2019
03-06-2019,EUR,0.8846,03-06-2019
03-06-2019,GBP,0.7605,03-06-2019
03-07-2019,USD,1,03-07-2019
03-07-2019,CAD,1.3425,03-07-2019
